run,time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,etubesm(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
ctrl,2031.75,293,60.0000,507.6446,174.0609,9.1611,253.8223,28.8325,0.0000,0.0000,7.6147,0.3744,0.0000,0.0000,7.6147,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,49.2415,2.4211,0.0000,8372405012537540608.0000,196.9661,9.6843,0.0000,0.0000,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.8403,0.0000,39.9842,0.4211,0.0000,0.0000,1.3439,0.0542,0.0000,0.0000,253.8223,28.8325,0.0000,0.0000,7.6147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5603,0.2846,0.0000,0.0000,124.6455,5.4076,0.0010,0.0010,1.3238,0.0589,0.0000,0.0000,25.1514,1.1195,1.1216,7.7271
ctrl,2032.67,250,3.1000,733.6161,361.0885,19.0047,441.1591,12.4654,0.0000,0.0000,8.7737,0.1042,0.0000,0.0000,8.7737,0.1042,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,56.7367,0.6736,0.0000,8372405012537540608.0000,226.9467,2.6946,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,22.2593,0.3210,0.0000,0.0000,0.7217,0.0318,0.0000,0.0000,441.1591,12.4654,0.0000,0.0000,8.7737,0.0000,0.0000,0.0000,0.0000,0.0000,0.2599,0.0000,0.0000,0.0000,0.0000,0.0000,12.4489,0.2802,0.0000,0.0000,236.5283,5.3242,0.0468,-0.0093,3.4449,0.0751,0.0000,0.0000,65.4533,1.4268,3.0731,10.3315
ctrl,2033.75,293,60.0000,184.1122,99.3483,5.2289,93.5022,12.8637,0.0000,0.0000,2.7183,0.1627,0.0000,0.0000,2.7183,0.1627,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,17.5783,1.0524,0.0000,8372405012537540608.0000,70.3133,4.2096,0.0000,0.0000,0.0000,0.0000,0.0164,0.0000,0.0000,0.0000,0.8403,0.0000,32.6701,0.2144,0.0000,0.0000,0.6280,0.0255,0.0000,0.0000,93.5022,12.8637,0.0000,0.0000,2.7183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2758,0.1573,0.0000,0.0000,62.2410,2.9880,0.0328,-0.0061,0.9925,0.0476,0.0000,0.0000,18.8584,0.9037,0.0824,0.7360
ctrl,2034.67,250,3.1000,545.0319,202.9263,10.6803,332.1301,10.7826,0.0000,0.0000,6.3871,0.0874,0.0000,0.0000,6.3871,0.0874,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,41.3029,0.5650,0.0000,8372405012537540608.0000,165.2117,2.2601,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.7755,0.0713,0.0000,0.0000,0.6149,0.0273,0.0000,0.0000,332.1301,10.7826,0.0000,0.0000,6.3871,0.0000,0.0000,0.0000,0.0000,0.0000,0.2727,0.1794,0.0000,0.0000,0.0000,0.0000,7.3370,0.1635,0.0000,0.0000,139.4021,3.1057,-0.0543,-0.0418,1.7864,0.0399,0.0000,0.0000,33.9414,0.7573,3.8512,15.8951
ctrl,2035.75,293,60.0000,385.1681,108.1360,5.6914,194.4277,22.2282,0.0000,0.0000,5.7222,0.2841,0.0000,0.0000,5.7222,0.2841,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,37.0036,1.8371,0.0000,8372405012537540608.0000,148.0146,7.3486,0.0000,0.0000,0.0000,0.0000,0.0469,0.0000,0.0000,0.0000,0.8403,0.0000,34.8529,0.4446,0.0000,0.0000,1.7848,0.0769,0.0000,0.0000,194.4277,22.2282,0.0000,0.0000,5.7222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8900,0.1589,0.0000,0.0000,73.9108,3.0197,-0.0086,-0.0041,0.9398,0.0387,0.0000,0.0000,17.8560,0.7351,0.2489,2.0982
ctrl,2036.67,250,3.1000,724.0844,254.5240,13.3960,437.7033,12.5443,0.0000,0.0000,8.5914,0.1036,0.0000,0.0000,8.5914,0.1036,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,55.5579,0.6698,0.0000,8372405012537540608.0000,222.2318,2.6792,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,1.4470,0.0000,0.0000,0.0000,0.6550,0.0301,0.0000,0.0000,437.7033,12.5443,0.0000,0.0000,8.5914,0.0000,0.0000,0.0000,0.0000,0.0000,0.2899,0.1907,0.0000,0.0000,0.0000,0.0000,9.4489,0.2108,0.0000,0.0000,179.5294,4.0043,0.0003,0.0009,2.0470,0.0454,0.0000,0.0000,38.8931,0.8627,8.8889,27.6079
ctrl,2037.75,293,60.0000,534.3193,176.0829,9.2675,267.1596,30.0615,0.0000,0.0000,8.0148,0.3904,0.0000,0.0000,8.0148,0.3904,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,51.8290,2.5243,0.0000,8372405012537540608.0000,207.3159,10.0971,0.0000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.0000,0.8403,0.0000,28.3271,0.4311,0.0000,0.0000,1.2876,0.0542,0.0000,0.0000,267.1596,30.0615,0.0000,0.0000,8.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6032,0.2761,0.0000,0.0000,125.4602,5.2467,-0.0070,-0.0168,1.3696,0.0584,0.0000,0.0000,26.0230,1.1105,0.3801,3.1687
ctrl,2038.67,250,3.1000,294.2841,113.4545,5.9713,176.6154,7.6643,0.0000,0.0000,3.5301,0.0643,0.0000,0.0000,3.5301,0.0643,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,22.8277,0.4161,0.0000,8372405012537540608.0000,91.3109,1.6643,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,22.5762,0.2129,0.0000,0.0000,0.4983,0.0223,0.0000,0.0000,176.6154,7.6643,0.0000,0.0000,3.5301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0108,0.0000,0.0000,0.0000,0.0000,3.8889,0.0864,0.0000,0.0000,73.8883,1.6420,-0.0454,-0.0518,1.0515,0.0234,0.0000,0.0000,19.9790,0.4440,0.0681,0.1597
ctrl,2039.75,293,60.0000,414.6179,107.9912,5.6837,207.3089,24.3817,0.0000,0.0000,6.2193,0.3166,0.0000,0.0000,6.2193,0.3166,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,40.2179,2.0473,0.0000,8372405012537540608.0000,160.8717,8.1893,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,0.8403,0.0000,18.8994,0.3041,0.0000,0.0000,0.7815,0.0393,0.0000,0.0000,207.3089,24.3817,0.0000,0.0000,6.2193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1163,0.1688,0.0000,0.0000,78.2098,3.2076,0.0851,0.0044,0.8225,0.0340,0.0000,0.0000,15.6280,0.6457,0.1225,1.0869
ctrl,2040.67,250,3.1000,451.2143,149.8602,7.8874,271.2036,9.6076,0.0000,0.0000,5.4003,0.0804,0.0000,0.0000,5.4003,0.0804,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,34.9221,0.5198,0.0000,8372405012537540608.0000,139.6883,2.0792,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,17.1415,0.2813,0.0000,0.0000,0.9221,0.0459,0.0000,0.0000,271.2036,9.6076,0.0000,0.0000,5.4003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0303,0.0199,0.0000,0.0000,0.0000,0.0000,5.2695,0.1171,0.0000,0.0000,100.1201,2.2249,-0.0344,-0.0425,1.3743,0.0305,0.0000,0.0000,26.1124,0.5803,0.1112,0.2620
ctrl,2041.75,293,60.0000,511.1428,146.0194,7.6852,256.7502,29.5677,0.0000,0.0000,7.6318,0.3810,0.0000,0.0000,7.6318,0.3810,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,49.3522,2.4639,0.0000,8372405012537540608.0000,197.4086,9.8557,0.0000,0.0000,0.0000,0.0000,0.0913,0.0000,0.0000,0.0000,0.8403,0.0000,56.4258,0.5131,0.0000,0.0000,1.5467,0.0773,0.0000,0.0000,256.7502,29.5677,0.0000,0.0000,7.6318,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0000,0.0000,0.0000,0.0000,0.0000,5.4604,0.2231,0.0000,0.0000,103.7474,4.2380,-0.0090,-0.0017,1.1645,0.0479,0.0000,0.0000,22.1258,0.9096,0.4611,4.1014
ctrl,2042.67,250,3.1000,831.5707,373.4393,19.6547,503.5497,13.9295,0.0000,0.0000,9.8406,0.1146,0.0000,0.0000,9.8406,0.1146,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,63.6361,0.7408,0.0000,8372405012537540608.0000,254.5443,2.9632,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,36.8674,0.4737,0.0000,0.0000,0.7300,0.0351,0.0000,0.0000,503.5497,13.9295,0.0000,0.0000,9.8406,0.0000,0.0000,0.0000,0.0000,0.0000,0.2646,0.1741,0.0000,0.0000,0.0000,0.0000,13.9652,0.3390,0.0000,0.0000,265.3395,6.4416,0.0114,0.0071,2.9732,0.0673,0.0000,0.0000,56.4905,1.2785,8.9560,20.9106
ctrl,2043.75,293,60.0000,334.8445,135.5141,7.1323,167.4223,22.1951,0.0000,0.0000,5.0227,0.2882,0.0000,0.0000,5.0227,0.2882,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,32.4799,1.8637,0.0000,8372405012537540608.0000,129.9197,7.4549,0.0000,0.0000,0.0000,0.0000,0.0399,0.0000,0.0000,0.0000,0.8403,0.0000,25.4523,0.3195,0.0000,0.0000,1.7415,0.0721,0.0000,0.0000,167.4223,22.1951,0.0000,0.0000,5.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7165,0.2621,0.0000,0.0000,89.6140,4.9798,-0.0524,-0.0327,1.2452,0.0699,0.0000,0.0000,23.6596,1.3283,0.5003,1.4928
ctrl,2044.67,250,3.1000,565.9340,269.3562,14.1766,327.0226,11.2387,0.0000,0.0000,7.1673,0.1026,0.0000,0.0000,7.1673,0.1026,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,46.3488,0.6635,0.0000,8372405012537540608.0000,185.3953,2.6539,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,18.9968,0.1623,0.0000,0.0000,0.3478,0.0149,0.0000,0.0000,327.0226,11.2387,0.0000,0.0000,7.1673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0294,0.0194,0.0000,0.0000,0.0000,0.0000,9.1227,0.2099,0.0000,0.0000,173.3315,3.9883,-0.0374,-0.0483,2.6416,0.0615,0.0000,0.0000,50.1902,1.1690,0.0516,0.1211
ctrl,2045.75,293,60.0000,396.0555,116.4775,6.1304,198.3011,23.0347,0.0000,0.0000,5.9326,0.2984,0.0000,0.0000,5.9326,0.2984,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,38.3644,1.9298,0.0000,8372405012537540608.0000,153.4575,7.7192,0.0000,0.0000,0.0000,0.0000,0.1617,0.0000,0.0000,0.0000,0.8403,0.0000,13.9269,0.1375,0.0000,0.0000,0.6814,0.0293,0.0000,0.0000,198.3011,23.0347,0.0000,0.0000,5.9326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3476,0.1784,0.0000,0.0000,82.6035,3.3893,0.0010,0.0012,0.9298,0.0385,0.0000,0.0000,17.6670,0.7320,0.9854,7.0984
ctrl,2046.67,250,3.1000,700.7075,298.3545,15.7029,425.4082,11.9577,0.0000,0.0000,8.2590,0.0977,0.0000,0.0000,8.2590,0.0977,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,53.4081,0.6321,0.0000,8372405012537540608.0000,213.6322,2.5284,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,31.2771,0.4795,0.0000,0.0000,1.7626,0.0793,0.0000,0.0000,425.4082,11.9577,0.0000,0.0000,8.2590,0.0000,0.0000,0.0000,0.0000,0.0000,0.1827,0.1202,0.0000,0.0000,0.0000,0.0000,10.6574,0.2312,0.0000,0.0000,202.4906,4.3930,-0.0090,0.0112,2.6682,0.0583,0.0000,0.0000,50.6963,1.1071,1.8449,5.1908
ctrl,2047.75,293,60.0000,454.9117,130.6371,6.8756,227.4559,25.6773,0.0000,0.0000,6.8237,0.3334,0.0000,0.0000,6.8237,0.3334,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,44.1264,2.1561,0.0000,8372405012537540608.0000,176.5058,8.6245,0.0000,0.0000,0.0000,0.0000,0.2215,0.0000,0.0000,0.0000,0.8403,0.0000,14.9771,0.1798,0.0000,0.0000,0.6711,0.0278,0.0000,0.0000,227.4559,25.6773,0.0000,0.0000,6.8237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9182,0.2059,0.0000,0.0000,93.4462,3.9113,-0.0091,-0.0034,1.0202,0.0439,0.0000,0.0000,19.3831,0.8333,1.3800,9.6940
ctrl,2048.67,250,3.1000,803.9259,375.0400,19.7390,486.7590,12.9401,0.0000,0.0000,9.5150,0.1064,0.0000,0.0000,9.5150,0.1064,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,61.5304,0.6883,0.0000,8372405012537540608.0000,246.1215,2.7533,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,24.3443,0.2864,0.0000,0.0000,0.7534,0.0333,0.0000,0.0000,486.7590,12.9401,0.0000,0.0000,9.5150,0.0000,0.0000,0.0000,0.0000,0.0000,0.3076,0.0000,0.0000,0.0000,0.0000,0.0000,14.0652,0.3165,0.0000,0.0000,267.2396,6.0132,0.0173,0.0094,2.9750,0.0648,0.0000,0.0000,56.5247,1.2314,9.5898,24.4363
ctrl,2049.75,293,60.0000,247.2959,72.7934,3.8312,124.4435,16.7503,0.0000,0.0000,3.6856,0.2152,0.0000,0.0000,3.6856,0.2152,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,23.8334,1.3916,0.0000,8372405012537540608.0000,95.3335,5.5665,0.0000,0.0000,0.0000,0.0000,0.0761,0.0000,0.0000,0.0000,0.8403,0.0000,20.3675,0.1241,0.0000,0.0000,1.6963,0.0670,0.0000,0.0000,124.4435,16.7503,0.0000,0.0000,3.6856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.1562,0.0000,0.0000,50.9203,2.9679,-0.0169,0.0051,0.6132,0.0401,0.0000,0.0000,11.6511,0.7610,0.8020,3.0042
ctrl,2050.67,250,3.1000,658.0403,230.2975,12.1209,399.3440,12.4409,0.0000,0.0000,7.7609,0.1018,0.0000,0.0000,7.7609,0.1018,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,50.1871,0.6583,0.0000,8372405012537540608.0000,200.7484,2.6330,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,12.0070,0.1591,0.0000,0.0000,0.6631,0.0291,0.0000,0.0000,399.3440,12.4409,0.0000,0.0000,7.7609,0.0000,0.0000,0.0000,0.0000,0.0000,0.1291,0.0849,0.0000,0.0000,0.0000,0.0000,8.4293,0.1928,0.0000,0.0000,160.1576,3.6631,-0.0303,-0.0199,1.9463,0.0451,0.0000,0.0000,36.9789,0.8568,1.2065,3.1554
ctrl,2051.75,293,60.0000,325.4511,121.7492,6.4079,164.6883,19.6141,0.0000,0.0000,4.8229,0.2497,0.0000,0.0000,4.8229,0.2497,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,31.1880,1.6144,0.0000,8372405012537540608.0000,124.7520,6.4577,0.0000,0.0000,0.0000,0.0000,0.1455,0.0000,0.0000,0.0000,0.8403,0.0000,16.9121,0.2871,0.0000,0.0000,1.6634,0.0700,0.0000,0.0000,164.6883,19.6141,0.0000,0.0000,4.8229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2937,0.1781,0.0000,0.0000,81.5794,3.3847,0.0695,0.0019,1.1120,0.0467,0.0000,0.0000,21.1282,0.8876,0.8673,6.4057
ctrl,2052.67,250,3.1000,759.1202,325.3001,17.1211,460.7678,12.5729,0.0000,0.0000,8.9506,0.1028,0.0000,0.0000,8.9506,0.1028,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,57.8804,0.6650,0.0000,8372405012537540608.0000,231.5215,2.6599,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,40.5782,0.4230,0.0000,0.0000,1.0002,0.0445,0.0000,0.0000,460.7678,12.5729,0.0000,0.0000,8.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0780,0.2708,0.0000,0.0000,229.4818,5.1448,0.0133,-0.0480,2.6686,0.0584,0.0000,0.0000,50.7037,1.1092,6.7106,16.9435
ctrl,2053.75,293,60.0000,507.5380,173.9950,9.1576,253.7690,28.8821,0.0000,0.0000,7.6131,0.3750,0.0000,0.0000,7.6131,0.3750,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,49.2312,2.4252,0.0000,8372405012537540608.0000,196.9247,9.7009,0.0000,0.0000,0.0000,0.0000,0.1770,0.0000,0.0000,0.0000,0.8403,0.0000,39.9844,0.4245,0.0000,0.0000,1.3472,0.0544,0.0000,0.0000,253.7690,28.8821,0.0000,0.0000,7.6131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5579,0.2852,0.0000,0.0000,124.6007,5.4189,0.0010,0.0010,1.3232,0.0591,0.0000,0.0000,25.1412,1.1222,1.1206,7.7281
ctrl,2054.67,250,3.1000,734.7847,361.2733,19.0144,441.8618,12.4997,0.0000,0.0000,8.7877,0.1045,0.0000,0.0000,8.7877,0.1045,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,56.8270,0.6755,0.0000,8372405012537540608.0000,227.3081,2.7020,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,22.2577,0.3233,0.0000,0.0000,0.7233,0.0319,0.0000,0.0000,441.8618,12.4997,0.0000,0.0000,8.7877,0.0000,0.0000,0.0000,0.0000,0.0000,0.2605,0.0000,0.0000,0.0000,0.0000,0.0000,12.4531,0.2810,0.0000,0.0000,236.6086,5.3386,0.0468,-0.0093,3.4477,0.0752,0.0000,0.0000,65.5059,1.4294,3.0731,10.3315
ctrl,2055.75,293,60.0000,183.9457,99.2736,5.2249,93.4177,12.9080,0.0000,0.0000,2.7158,0.1633,0.0000,0.0000,2.7158,0.1633,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,17.5624,1.0560,0.0000,8372405012537540608.0000,70.2497,4.2241,0.0000,0.0000,0.0000,0.0000,0.0164,0.0000,0.0000,0.0000,0.8403,0.0000,32.6792,0.2159,0.0000,0.0000,0.6293,0.0256,0.0000,0.0000,93.4177,12.9080,0.0000,0.0000,2.7158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2731,0.1580,0.0000,0.0000,62.1893,3.0023,0.0328,-0.0061,0.9919,0.0477,0.0000,0.0000,18.8467,0.9072,0.0824,0.7360
ctrl,2056.67,250,3.1000,543.4834,202.4506,10.6553,331.1842,10.7754,0.0000,0.0000,6.3690,0.0873,0.0000,0.0000,6.3690,0.0873,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,41.1860,0.5647,0.0000,8372405012537540608.0000,164.7442,2.2586,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,7.7755,0.0717,0.0000,0.0000,0.6144,0.0273,0.0000,0.0000,331.1842,10.7754,0.0000,0.0000,6.3690,0.0000,0.0000,0.0000,0.0000,0.0000,0.2736,0.1800,0.0000,0.0000,0.0000,0.0000,7.3190,0.1632,0.0000,0.0000,139.0606,3.1013,-0.0541,-0.0416,1.7826,0.0398,0.0000,0.0000,33.8688,0.7569,3.8539,15.9218
ctrl,2057.75,293,60.0000,385.3984,108.1377,5.6915,194.5439,22.2619,0.0000,0.0000,5.7256,0.2845,0.0000,0.0000,5.7256,0.2845,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,37.0258,1.8399,0.0000,8372405012537540608.0000,148.1031,7.3597,0.0000,0.0000,0.0000,0.0000,0.0469,0.0000,0.0000,0.0000,0.8403,0.0000,34.8543,0.4467,0.0000,0.0000,1.7875,0.0772,0.0000,0.0000,194.5439,22.2619,0.0000,0.0000,5.7256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8901,0.1590,0.0000,0.0000,73.9118,3.0201,-0.0086,-0.0041,0.9398,0.0387,0.0000,0.0000,17.8560,0.7352,0.2489,2.0981
ctrl,2058.67,250,3.1000,725.5507,254.5388,13.3968,438.6394,12.5734,0.0000,0.0000,8.6073,0.1038,0.0000,0.0000,8.6073,0.1038,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,55.6608,0.6712,0.0000,8372405012537540608.0000,222.6431,2.6847,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,1.4471,0.0000,0.0000,0.0000,0.6559,0.0301,0.0000,0.0000,438.6394,12.5734,0.0000,0.0000,8.6073,0.0000,0.0000,0.0000,0.0000,0.0000,0.2903,0.1910,0.0000,0.0000,0.0000,0.0000,9.4495,0.2110,0.0000,0.0000,179.5403,4.0084,0.0003,0.0009,2.0471,0.0454,0.0000,0.0000,38.8957,0.8631,8.8934,27.6033
ctrl,2059.75,293,60.0000,534.4691,176.0605,9.2664,267.2345,30.0988,0.0000,0.0000,8.0170,0.3908,0.0000,0.0000,8.0170,0.3908,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,51.8435,2.5274,0.0000,8372405012537540608.0000,207.3740,10.1096,0.0000,0.0000,0.0000,0.0000,0.0710,0.0000,0.0000,0.0000,0.8403,0.0000,28.3267,0.4328,0.0000,0.0000,1.2896,0.0544,0.0000,0.0000,267.2345,30.0988,0.0000,0.0000,8.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6023,0.2764,0.0000,0.0000,125.4443,5.2511,-0.0070,-0.0168,1.3695,0.0585,0.0000,0.0000,26.0197,1.1117,0.3796,3.1692
ctrl,2060.67,250,3.1000,293.7064,113.4755,5.9724,176.2865,7.6575,0.0000,0.0000,3.5226,0.0643,0.0000,0.0000,3.5226,0.0643,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,22.7795,0.4156,0.0000,8372405012537540608.0000,91.1178,1.6625,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,22.5779,0.2138,0.0000,0.0000,0.4965,0.0222,0.0000,0.0000,176.2865,7.6575,0.0000,0.0000,3.5226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0109,0.0000,0.0000,0.0000,0.0000,3.8889,0.0864,0.0000,0.0000,73.8888,1.6420,-0.0453,-0.0518,1.0522,0.0234,0.0000,0.0000,19.9915,0.4443,0.0680,0.1596
ctrl,2061.75,293,60.0000,414.7271,107.9693,5.6826,207.3635,24.4005,0.0000,0.0000,6.2209,0.3168,0.0000,0.0000,6.2209,0.3168,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,40.2285,2.0489,0.0000,8372405012537540608.0000,160.9141,8.1957,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,0.8403,0.0000,18.8907,0.3053,0.0000,0.0000,0.7823,0.0393,0.0000,0.0000,207.3635,24.4005,0.0000,0.0000,6.2209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1155,0.1688,0.0000,0.0000,78.1937,3.2071,0.0851,0.0044,0.8224,0.0340,0.0000,0.0000,15.6249,0.6456,0.1225,1.0869
ctrl,2062.67,250,3.1000,451.8027,150.0073,7.8951,271.6495,9.6162,0.0000,0.0000,5.4046,0.0804,0.0000,0.0000,5.4046,0.0804,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,34.9497,0.5199,0.0000,8372405012537540608.0000,139.7989,2.0794,0.0000,0.0000,0.0000,15.7000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,17.1422,0.2823,0.0000,0.0000,0.9227,0.0460,0.0000,0.0000,271.6495,9.6162,0.0000,0.0000,5.4046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,0.0199,0.0000,0.0000,0.0000,0.0000,5.2754,0.1172,0.0000,0.0000,100.2328,2.2274,-0.0345,-0.0426,1.3754,0.0306,0.0000,0.0000,26.1326,0.5807,0.1109,0.2611
ctrl,2063.75,293,60.0000,511.3821,146.0684,7.6878,256.8704,29.5967,0.0000,0.0000,7.6354,0.3814,0.0000,0.0000,7.6354,0.3814,0.0000,0.0000,0.0000,0.0000,0.0000,8372407211560796160.0000,49.3753,2.4663,0.0000,8372405012537540608.0000,197.5011,9.8653,0.0000,0.0000,0.0000,0.0000,0.0913,0.0000,0.0000,0.0000,0.8403,0.0000,56.4474,0.5148,0.0000,0.0000,1.5478,0.0775,0.0000,0.0000,256.8704,29.5967,0.0000,0.0000,7.6354,0.0000,0.0000,0.0000,0.0000,0.0000,0.1735,0.0000,0.0000,0.0000,0.0000,0.0000,5.4621,0.2231,0.0000,0.0000,103.7790,4.2396,-0.0090,-0.0017,1.1650,0.0479,0.0000,0.0000,22.1351,0.9100,0.4611,4.1014
