run,time,agcacc,bgcjacc,bgcmacc,cproda,agcprd,bgcjprd,bgcmprd,aglivc,stdedc,totsysc,somtc,som1c(1),som1c(2),som2c(1),som2c(2),som3c,somte(1),somse(1),tminrl(1),stream(2),stream(5),stream(6),"som1e(1,1)","som1e(2,1)","som2e(1,1)","som2e(2,1)",som3e(1),tnetmn(1)
ag1,1554.67,332.4637,174.8952,9.2050,516.5638,409.6041,212.9168,11.2062,250.8552,64.2109,12183.2676,9964.9688,57.6235,124.0650,160.5958,4190.0786,5534.0151,755.7386,754.6346,0.1588,0.0000,0.1344E-04,0.4581E-06,3.8906,8.4351,8.7650,235.7711,510.4285,4.8271
ag1,1554.75,0.0000,0.0000,0.0000,555.6315,357.4029,188.3172,9.9114,16.8540,252.7035,12167.8350,9960.4971,55.9125,121.2498,164.2778,4192.6206,5533.7520,755.5938,754.4918,0.5541,0.0000,0.0360,0.0012,3.7693,8.2315,8.9552,235.8574,510.4029,5.7531
ag1,1554.83,0.0000,0.0000,0.0000,555.6315,357.4029,188.3172,9.9114,3.3645,37.3922,11288.0410,9967.2412,5.7088,119.8343,16.6472,4191.9473,5542.2021,756.9675,755.5918,5.4958,0.0000,0.0070,0.0002,0.4199,8.4376,0.9227,236.0435,511.1107,5.7614
ag1,1554.92,0.0000,0.0000,0.0000,555.6315,357.4029,188.3172,9.9114,3.3614,27.6618,11276.3721,9969.7988,6.0129,119.3456,16.8437,4190.3701,5542.1104,757.8665,756.0478,4.2642,0.5147,0.0268,0.0010,0.4939,8.7302,0.9562,236.2117,511.1058,5.5883
ag1,1555.00,0.0000,0.0000,0.0000,555.6315,357.4029,188.3172,9.9114,3.3574,20.4659,11270.2324,9980.8281,6.2376,119.6188,16.9370,4189.6279,5542.0283,758.7744,756.1496,3.4630,0.2427,0.0029,0.0001,0.5188,8.8233,0.9658,236.2263,511.1000,5.7359
ag1,1555.08,0.0000,0.0000,0.0000,0.0000,357.4029,188.3172,9.9114,3.3540,15.1423,11265.6787,9994.6865,6.4437,120.2683,17.0045,4189.1904,5541.9463,759.5656,756.1772,3.0676,0.0002,0.0000,0.0000,0.5326,8.8752,0.9702,236.2093,511.0927,0.2193
ag1,1555.17,0.0000,0.0000,0.0000,0.0000,357.4029,188.3172,9.9114,3.3514,11.2018,11260.2549,10007.4014,6.7082,121.4177,17.0809,4188.7432,5541.8799,759.9936,756.2138,2.9878,0.0003,0.5030E-04,0.1854E-05,0.5476,8.9445,0.9742,236.1821,511.0872,0.5071
ag1,1555.25,0.0000,0.0000,0.0000,0.0000,357.4029,188.3172,9.9114,3.3447,8.2926,11250.5479,10014.1084,7.1833,123.7836,17.2179,4188.0557,5541.8135,760.2188,756.3101,3.1205,0.0252,0.0046,0.0002,0.5755,9.0913,0.9815,236.1374,511.0815,0.9985
ag1,1555.33,0.0000,0.0000,0.0000,0.0000,357.4029,188.3172,9.9114,3.3382,6.1394,11238.8174,10018.0254,7.8913,126.4956,17.4514,4187.4053,5541.7607,760.4109,756.4448,3.2337,0.0300,0.0012,0.4567E-04,0.6194,9.2708,0.9946,236.0995,511.0745,1.5390
ag1,1555.42,36.3662,18.7231,0.9854,56.0748,357.4029,188.3172,9.9114,39.0251,4.5346,11268.6719,10008.1660,9.0825,131.3793,18.0031,4186.0400,5541.6260,760.0022,756.7791,3.6317,0.0314,0.0007,0.2560E-04,0.7045,9.6578,1.0293,236.0594,511.0618,2.6554
ag1,1555.50,164.8534,85.8720,4.5196,255.2450,357.4029,188.3172,9.9114,155.1038,5.4598,11415.7852,9987.4521,10.4103,133.5192,19.3201,4183.6128,5541.3525,759.0899,756.9904,1.6370,0.6773,0.0952,0.0035,0.8045,9.9141,1.1151,236.0380,511.0383,4.4937
ag1,1555.58,287.4083,149.8316,7.8859,445.1257,357.4029,188.3172,9.9114,216.7321,40.5397,11554.4502,9974.3320,11.0156,131.1063,20.6025,4181.1553,5541.0674,758.1539,756.5754,0.3098,0.3233,0.0294,0.0011,0.8238,9.6635,1.1860,235.8981,511.0139,6.2841
ag1,1555.67,0.0000,0.0000,0.0000,595.6805,382.9459,202.0979,10.6367,16.9763,298.3827,11653.7090,9962.3652,12.0755,127.3618,22.4150,4178.0225,5540.7373,757.1587,755.9205,0.4300,0.0000,0.0033,0.0001,0.8643,9.2669,1.2790,235.6695,510.9842,8.1155
ag1,1555.75,0.0000,0.0000,0.0000,595.6805,382.9459,202.0979,10.6367,16.9541,220.7337,11623.7002,9955.3584,14.2030,124.7883,23.9478,4175.6245,5540.5146,756.9279,755.5566,0.9026,0.0000,0.0576,0.0021,1.0118,9.0546,1.3651,235.5359,510.9661,9.0137
ag1,1555.83,0.0000,0.0000,0.0000,595.6805,382.9459,202.0979,10.6367,16.9006,163.3285,11598.3330,9951.5449,17.3483,123.2547,25.5076,4173.6348,5540.3350,756.8653,755.3291,0.8780,0.2061,0.0244,0.0009,1.2395,8.9389,1.4553,235.4374,510.9528,9.6416
ag1,1555.92,0.0000,0.0000,0.0000,595.6805,382.9459,202.0979,10.6367,16.8786,120.8330,11581.0586,9953.3438,19.6225,122.6324,26.6859,4172.3003,5540.2451,757.0054,755.1942,0.8435,0.0912,0.0117,0.0004,1.4007,8.8851,1.5223,235.3671,510.9421,10.0798
ag1,1556.00,0.0000,0.0000,0.0000,595.6805,382.9459,202.0979,10.6367,16.8609,89.3997,11567.1367,9958.9502,21.6536,122.7298,27.7352,4171.3999,5540.1787,757.2315,755.1202,0.5934,0.2479,0.0167,0.0006,1.5367,8.8752,1.5797,235.3120,510.9330,10.4277
ag1,1556.08,0.0000,0.0000,0.0000,0.0000,382.9459,202.0979,10.6367,16.8485,66.1431,11559.9561,9972.4561,22.6387,123.1851,28.2353,4170.9917,5540.0908,757.6399,755.1048,0.5360,0.4849E-04,0.4022E-04,0.1453E-05,1.5996,8.8932,1.6061,235.2835,510.9281,0.1936
ag1,1556.17,0.0000,0.0000,0.0000,0.0000,382.9459,202.0979,10.6367,16.8361,48.9315,11553.3525,9985.8535,23.5200,124.0130,28.6558,4170.6655,5540.0068,757.9798,755.1165,0.5393,0.0003,0.0001,0.4654E-05,1.6546,8.9356,1.6279,235.2592,510.9217,0.3646
ag1,1556.25,0.0000,0.0000,0.0000,0.0000,382.9459,202.0979,10.6367,16.8201,36.2107,11543.3633,9996.0391,24.8065,125.6470,29.2730,4170.2490,5539.9150,758.2734,755.1724,0.6032,0.0001,0.0029,0.0001,1.7362,9.0285,1.6601,235.2272,510.9166,0.6046
ag1,1556.33,0.0000,0.0000,0.0000,0.0000,382.9459,202.0979,10.6367,16.7988,26.8041,11524.5479,9997.0771,27.1953,128.6339,30.5759,4169.6294,5539.8545,758.3289,755.2988,0.8124,0.0000,0.0067,0.0002,1.8925,9.2088,1.7296,235.1815,510.9085,1.0097
ag1,1556.42,86.4380,44.5816,2.3464,133.3660,382.9459,202.0979,10.6367,98.9126,20.1737,11614.4238,9982.7402,30.9932,132.8072,33.6053,4168.3618,5539.6748,757.9557,755.5600,1.3219,0.0000,0.0082,0.0003,2.1873,9.5312,1.9080,235.1350,510.8938,1.8438
ag1,1556.50,185.8805,105.5725,5.5565,297.0095,382.9459,202.0979,10.6367,163.5936,33.8694,11718.8291,9970.9951,33.9257,133.3928,38.3518,4167.2583,5539.4521,757.2795,755.4825,0.2265,0.0000,0.0000,0.0000,2.3811,9.5422,2.1704,235.0666,510.8738,3.0580
ag1,1556.58,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,9.2242,166.2969,11713.1338,9961.8525,35.3434,131.9136,43.4392,4166.3896,5539.2412,756.7330,755.2169,0.6720,0.0000,0.0172,0.0006,2.4547,9.3798,2.4421,234.9843,510.8528,4.1955
ag1,1556.67,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,9.0925,123.1325,11670.7002,9952.3389,36.8292,129.3386,47.7855,4165.1191,5539.0244,756.4764,754.9943,1.0725,0.0000,0.0087,0.0003,2.5914,9.2209,2.6984,234.9415,510.8319,5.1022
ag1,1556.75,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,9.0780,91.0937,11628.1865,9944.3096,38.0617,126.4185,52.4847,4163.7915,5538.8022,756.1946,754.7361,1.4660,0.0000,0.0482,0.0017,2.7021,9.0312,2.9747,234.8930,510.8120,6.0054
ag1,1556.83,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,9.0335,67.4261,11609.5020,9946.3672,38.5467,125.3355,54.4054,4163.0537,5538.7085,756.4294,754.6338,1.4957,0.0000,0.0000,0.0000,2.7469,8.9649,3.0888,234.8664,510.8025,6.4514
ag1,1556.92,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,8.9980,49.9037,11595.5557,9952.5391,39.0467,125.1682,55.7939,4162.5654,5538.6440,756.7471,754.5869,1.5004,0.0000,0.0089,0.0003,2.7819,8.9510,3.1678,234.8411,510.7948,6.8284
ag1,1557.00,0.0000,0.0000,0.0000,342.5793,208.7684,127.1203,6.6905,8.9908,36.9219,11585.0605,9962.8789,39.5172,125.6641,56.8057,4162.3076,5538.5601,757.1098,754.5826,0.9335,0.5492,0.0114,0.0004,2.8061,8.9731,3.2217,234.8206,510.7889,7.1278
ag1,1557.08,0.0000,0.0000,0.0000,0.0000,208.7684,127.1203,6.6905,8.9838,27.3185,11575.5361,9973.6924,39.9497,126.4446,57.6814,4162.1211,5538.4839,757.4342,754.5996,0.9433,0.0115,0.0057,0.0002,2.8276,9.0135,3.2677,234.8028,510.7833,0.2713
ag1,1557.17,0.0000,0.0000,0.0000,0.0000,208.7684,127.1203,6.6905,8.9771,20.2111,11568.9678,9986.6357,40.2646,127.2696,58.2506,4162.0317,5538.4194,757.7959,754.6304,0.9285,0.0126,0.1225E-04,0.4362E-06,2.8429,9.0594,3.2971,234.7929,510.7781,0.4513
ag1,1557.25,0.0000,0.0000,0.0000,0.0000,208.7684,127.1203,6.6905,8.9705,14.9566,11553.8428,9992.1563,40.9821,129.5926,59.5276,4161.9019,5538.3374,757.9615,754.7444,1.0387,0.0149,0.0009,0.3165E-04,2.8803,9.1981,3.3637,234.7756,510.7708,0.8387
ag1,1557.33,0.0000,0.0000,0.0000,0.0000,208.7684,127.1203,6.6905,8.9639,11.0692,11533.7549,9992.7168,41.7471,132.3589,61.2821,4161.8706,5538.2671,758.0767,754.9105,1.1259,0.0138,0.0011,0.4057E-04,2.9292,9.3804,3.4600,234.7681,510.7621,1.3259
ag1,1557.42,90.8160,46.7566,2.4609,140.0334,208.7684,127.1203,6.6905,95.4275,8.2235,11622.3037,9976.4160,42.5148,136.0469,65.5588,4161.9355,5538.0815,757.5101,755.2300,0.5801,0.0043,0.0105,0.0004,3.0111,9.6839,3.7136,234.8016,510.7445,2.4918
ag1,1557.50,219.5054,113.7668,5.9877,339.2599,208.7684,127.1203,6.6905,190.3340,23.4300,11746.6650,9960.3037,41.3875,134.3355,72.2603,4162.8589,5537.7671,756.4939,755.0065,0.2889,0.0000,0.0562,0.0020,2.8842,9.4885,4.0652,234.8014,510.7166,4.2646
ag1,1557.58,348.1819,180.7459,9.5129,538.4407,208.7684,127.1203,6.6905,250.0035,57.6266,11873.2217,9948.5596,39.5266,129.6929,77.5565,4162.9839,5537.4570,755.7010,754.5205,0.2547,0.0000,0.0174,0.0006,2.7211,9.0913,4.3379,234.7429,510.6863,5.8839
ag1,1557.67,0.0000,0.0000,0.0000,600.6880,387.8322,202.2131,10.6428,14.3045,260.4149,11872.7119,9941.6113,38.7587,125.4839,82.4119,4162.9365,5537.1504,755.2620,754.1020,0.6571,0.0000,0.0000,0.0000,2.6555,8.7549,4.5934,234.6910,510.6561,7.1611
ag1,1557.75,0.0000,0.0000,0.0000,600.6880,387.8322,202.2131,10.6428,12.8536,190.7886,11823.1250,9934.8857,40.2822,122.3712,86.5089,4162.4976,5536.9102,755.0953,753.8440,1.0500,0.0000,0.0119,0.0004,2.7842,8.5474,4.8272,234.6644,510.6322,7.9944
ag1,1557.83,0.0000,0.0000,0.0000,600.6880,387.8322,202.2131,10.6428,11.6133,139.7424,11781.0615,9929.9678,42.2322,120.0286,90.0271,4161.7954,5536.7012,754.9705,753.6317,1.3428,0.0000,0.0497,0.0017,2.9357,8.3947,5.0283,234.6248,510.6123,8.6945
ag1,1557.92,0.0000,0.0000,0.0000,600.6880,387.8322,202.2131,10.6428,10.4880,102.3550,11758.9551,9933.8613,43.4775,119.3228,91.9087,4161.5542,5536.6055,755.2087,753.5583,1.3703,0.0000,0.0109,0.0004,3.0264,8.3475,5.1344,234.6093,510.6015,9.0429
ag1,1558.00,0.0000,0.0000,0.0000,600.6880,387.8322,202.2131,10.6428,9.4814,74.9686,11748.9209,9947.4053,44.1216,119.5038,92.6732,4161.5073,5536.5078,755.6644,753.5502,1.2890,0.0000,0.3188E-04,0.1114E-05,3.0657,8.3533,5.1747,234.6004,510.5965,9.2097
ag1,1558.08,0.0000,0.0000,0.0000,0.0000,387.8322,202.2131,10.6428,8.5714,54.9109,11738.3037,9959.7891,44.9201,120.2654,93.4411,4161.4604,5536.4160,756.0139,753.5740,1.2817,0.0021,0.7211E-04,0.2519E-05,3.1115,8.3940,5.2135,234.5892,510.5908,0.1846
ag1,1558.17,0.0000,0.0000,0.0000,0.0000,387.8322,202.2131,10.6428,7.7487,40.2164,11727.8799,9971.5947,45.7053,121.3758,94.1545,4161.4165,5536.3320,756.3256,753.6212,1.2908,0.0053,0.0002,0.7082E-05,3.1571,8.4578,5.2495,234.5776,510.5858,0.3685
ag1,1558.25,0.0000,0.0000,0.0000,0.0000,387.8322,202.2131,10.6428,7.0050,29.4582,11713.9414,9980.5557,46.8397,123.1520,95.1902,4161.5059,5536.2617,756.6086,753.7174,1.3216,0.0070,0.0002,0.6521E-05,3.2248,8.5653,5.3022,234.5714,510.5808,0.5865
ag1,1558.33,0.0000,0.0000,0.0000,0.0000,387.8322,202.2131,10.6428,6.3327,21.5776,11689.7666,9981.7266,48.6452,126.3138,97.1171,4161.8354,5536.1836,756.7081,753.9108,1.3800,0.0089,0.0008,0.2638E-04,3.3373,8.7641,5.4027,234.5751,510.5715,0.9559
ag1,1558.42,70.8626,36.4836,1.9202,109.2664,387.8322,202.2131,10.6428,74.1162,15.9522,11748.3555,9968.1758,50.7525,130.5202,100.9509,4162.2705,5536.0078,756.4096,754.2527,1.8058,0.0048,0.0095,0.0003,3.5145,9.0905,5.6257,234.6068,510.5555,1.7980
ag1,1558.50,195.3517,101.1265,5.3225,301.8007,387.8322,202.2131,10.6428,174.8753,21.8600,11865.8809,9954.9863,51.1178,130.1582,107.2276,4164.0537,5535.7324,755.7833,754.2737,0.2908,0.0250,0.0300,0.0010,3.5384,9.0605,5.9725,234.6852,510.5280,3.0982
ag1,1558.58,315.8626,165.1404,8.6916,489.6945,387.8322,202.2131,10.6428,229.5484,55.3117,11975.1719,9947.6553,49.3675,126.8893,113.2651,4165.9619,5535.4297,755.2040,753.9948,0.2142,0.0000,0.0000,0.0000,3.3728,8.7749,6.2779,234.7215,510.4983,4.5328
ag1,1558.67,0.0000,0.0000,0.0000,539.4238,345.9104,183.8378,9.6757,12.9696,234.5100,11970.9180,9944.0879,48.8940,124.6120,117.0290,4166.5815,5535.1992,754.9919,753.7794,0.5566,0.0000,0.0105,0.0004,3.3317,8.5913,6.4749,234.7124,510.4756,5.5076
ag1,1558.75,0.0000,0.0000,0.0000,539.4238,345.9104,183.8378,9.6757,11.6798,171.7883,11919.1299,9938.5664,49.9827,122.1064,121.1826,4167.4072,5534.9707,754.9338,753.6516,0.9054,0.0000,0.0141,0.0005,3.4385,8.4417,6.7147,234.7562,510.4536,6.2612
ag1,1558.83,0.0000,0.0000,0.0000,539.4238,345.9104,183.8378,9.6757,10.4903,125.8854,11889.4229,9938.8545,51.0040,120.9193,123.4430,4167.5830,5534.8418,755.0867,753.5795,1.0270,0.0000,0.0021,0.7108E-04,3.5240,8.3722,6.8453,234.7655,510.4418,6.7290
ag1,1558.92,0.0000,0.0000,0.0000,539.4238,345.9104,183.8378,9.6757,9.3867,92.2804,11863.3633,9941.4590,52.2266,120.3892,125.4964,4167.8477,5534.7441,755.2950,753.5601,1.0781,0.0000,0.0119,0.0004,3.6210,8.3474,6.9642,234.7810,510.4316,7.1297
ag1,1559.00,0.0000,0.0000,0.0000,539.4238,345.9104,183.8378,9.6757,8.4858,67.5896,11851.7041,9954.1777,52.8524,120.6297,126.3741,4168.0742,5534.6660,755.7502,753.5728,1.0025,0.0000,0.5127E-04,0.1777E-05,3.6595,8.3592,7.0109,234.7864,510.4272,7.3184
ag1,1559.08,0.0000,0.0000,0.0000,0.0000,345.9104,183.8378,9.6757,7.6713,49.5060,11841.4268,9966.9697,53.4534,121.3032,127.0755,4168.2070,5534.5762,756.1312,753.6049,0.9858,0.0000,0.0002,0.5643E-05,3.6934,8.3972,7.0465,234.7866,510.4211,0.1843
ag1,1559.17,0.0000,0.0000,0.0000,0.0000,345.9104,183.8378,9.6757,6.9350,36.2579,11827.0166,9976.4102,54.4210,122.7443,128.1201,4168.5430,5534.5137,756.3818,753.6903,1.0278,0.0000,0.0061,0.0002,3.7470,8.4822,7.0986,234.7928,510.4153,0.4216
ag1,1559.25,0.0000,0.0000,0.0000,0.0000,345.9104,183.8378,9.6757,6.2694,26.5586,11815.8711,9988.1689,55.1303,124.0628,128.9083,4168.8496,5534.4316,756.7635,753.7753,1.0523,0.0000,0.0001,0.5121E-05,3.7879,8.5634,7.1385,234.8018,510.4100,0.5968
ag1,1559.33,0.0000,0.0000,0.0000,0.0000,345.9104,183.8378,9.6757,5.6677,19.4537,11792.5664,9990.2217,56.4831,127.0584,130.6281,4169.5625,5534.3750,756.8972,753.9847,1.1393,0.0015,0.0004,0.1341E-04,3.8708,8.7552,7.2280,234.8283,510.4012,0.9700
ag1,1559.42,15.6603,8.0627,0.4244,24.1473,345.9104,183.8378,9.6757,20.6936,14.2889,11779.3135,9984.1396,57.8925,130.7408,133.4849,4170.8804,5534.2441,756.8690,754.3167,1.3635,0.0017,0.0015,0.5226E-04,3.9863,9.0280,7.3918,234.8995,510.3891,1.5618
ag1,1559.50,122.8409,63.7696,3.3563,189.9668,345.9104,183.8378,9.6757,120.4283,10.9515,11871.6855,9967.7344,58.1363,132.0917,138.8848,4173.4800,5533.9648,756.3880,754.6680,0.5145,0.1349,0.0176,0.0006,4.0745,9.2165,7.7282,235.0870,510.3645,2.7791
ag1,1559.58,245.3873,129.1742,6.7986,381.3600,345.9104,183.8378,9.6757,198.7503,32.8396,11980.9951,9960.4736,55.6275,129.0222,145.1217,4177.9575,5533.6719,755.8223,754.5498,0.2414,0.0000,0.0128,0.0004,3.8338,8.9438,8.0410,235.2700,510.3360,4.2873
ag1,1559.67,0.0000,0.0000,0.0000,552.3057,352.6473,189.6755,9.9829,15.2519,294.6650,12084.7813,9956.7891,52.7001,125.3137,149.6245,4181.2490,5533.3789,755.4384,754.3193,0.2198,0.0000,0.0277,0.0010,3.5887,8.6318,8.2598,235.3795,510.3080,5.6229
ag1,1559.75,0.0000,0.0000,0.0000,552.3057,352.6473,189.6755,9.9829,15.1495,218.0443,12035.4639,9953.9766,51.9883,122.7133,152.9801,4183.9204,5533.1602,755.4464,754.2346,0.6950,0.0000,0.0092,0.0003,3.5463,8.4480,8.4411,235.5006,510.2859,6.4152
ag1,1559.83,0.0000,0.0000,0.0000,552.3057,352.6473,189.6755,9.9829,3.0253,32.2630,11219.8438,9959.5371,5.3363,121.0786,15.5593,4183.7251,5540.9351,756.6950,755.2677,5.4086,0.0000,0.0177,0.0006,0.4020,8.6226,0.8754,235.7099,510.9352,6.4883
ag1,1559.92,0.0000,0.0000,0.0000,552.3057,352.6473,189.6755,9.9829,3.0215,23.8682,11210.1543,9963.8457,5.5643,120.6739,15.7015,4182.4282,5540.8608,757.5726,755.6431,4.7687,0.0000,0.0214,0.0008,0.4544,8.8619,0.8989,235.8503,510.9310,6.3854
ag1,1560.00,0.0000,0.0000,0.0000,552.3057,352.6473,189.6755,9.9829,3.0188,17.6585,11202.6328,9971.9482,5.8544,121.0364,15.8199,4181.5903,5540.8042,758.2800,755.7399,2.5090,1.8584,0.0142,0.0005,0.4832,8.9588,0.9099,235.8572,510.9239,6.6110
ag1,1560.08,0.0000,0.0000,0.0000,0.0000,352.6473,189.6755,9.9829,3.0166,13.0645,11197.1436,9984.0029,6.0829,121.6805,15.9000,4181.0571,5540.7202,758.9830,755.7677,2.1571,0.0018,0.7109E-04,0.2633E-05,0.4985,9.0119,0.9150,235.8373,510.9185,0.2664
ag1,1560.17,0.0000,0.0000,0.0000,0.0000,352.6473,189.6755,9.9829,3.0144,9.6647,11191.5830,9996.1016,6.3563,122.7151,15.9860,4180.6274,5540.6362,759.4118,755.7985,2.0408,0.0338,0.0001,0.4505E-05,0.5141,9.0728,0.9196,235.8114,510.9142,0.5601
ag1,1560.25,0.0000,0.0000,0.0000,0.0000,352.6473,189.6755,9.9829,3.0119,7.1516,11184.4473,10005.9746,6.6751,124.3669,16.0824,4180.1270,5540.5483,759.7611,755.8609,2.0125,0.0682,0.0007,0.2486E-04,0.5325,9.1720,0.9246,235.7788,510.9101,0.9303
ag1,1560.33,0.0000,0.0000,0.0000,0.0000,352.6473,189.6755,9.9829,2.9675,5.3313,11170.3242,10005.4893,7.3107,127.6143,16.2940,4179.2266,5540.4780,759.7731,756.0256,2.2481,0.0450,0.0020,0.7359E-04,0.5730,9.3915,0.9366,235.7323,510.9018,1.6118
ag1,1560.42,98.6215,50.8904,2.6784,152.1903,352.6473,189.6755,9.9829,97.6321,4.0901,11285.4629,9988.7314,8.7689,132.3016,17.0876,4177.3633,5540.2925,759.1158,756.4636,2.3878,0.2258E-05,0.0009,0.3221E-04,0.6915,9.8501,0.9914,235.7284,510.8852,2.9571
ag1,1560.50,223.1074,116.0787,6.1094,345.2955,352.6473,189.6755,9.9829,187.8905,21.0095,11430.4736,9972.4746,9.6974,132.2237,18.1538,4175.0483,5540.0347,758.1852,756.3189,0.5127,0.2796,0.0245,0.0009,0.7442,9.8204,1.0545,235.6373,510.8612,4.7112
ag1,1560.58,334.6832,179.6950,9.4576,523.8359,352.6473,189.6755,9.9829,230.2404,56.8582,11554.6748,9960.6035,10.6448,129.3033,19.6065,4172.3994,5539.7554,757.1520,755.7562,0.2785,0.0000,0.0035,0.0001,0.7759,9.4806,1.1286,235.4417,510.8340,6.5283
ag1,1560.67,0.0000,0.0000,0.0000,590.2249,372.5273,206.8126,10.8849,12.3638,248.2408,11575.9482,9952.9033,12.3909,126.5699,21.1725,4169.6865,5539.5015,756.5601,755.2573,0.6731,0.0000,0.0080,0.0003,0.8791,9.1951,1.2108,235.2527,510.8095,7.8658
ag1,1560.75,0.0000,0.0000,0.0000,590.2249,372.5273,206.8126,10.8849,11.1673,181.8130,11540.2129,9943.8369,15.4015,123.9846,22.9651,4166.8394,5539.2520,756.2489,754.8860,1.1692,0.0000,0.0829,0.0030,1.0954,8.9925,1.3131,235.1040,510.7895,8.8087
ag1,1560.83,0.0000,0.0000,0.0000,590.2249,372.5273,206.8126,10.8849,10.0881,133.1685,11512.5918,9940.0830,18.4360,122.3692,24.7809,4164.8042,5539.0820,756.1926,754.6564,0.8796,0.4457,0.0458,0.0017,1.3176,8.8750,1.4184,235.0056,510.7757,9.4233
ag1,1560.92,0.0000,0.0000,0.0000,590.2249,372.5273,206.8126,10.8849,9.1048,97.5443,11492.9531,9940.8838,20.5881,121.7496,26.1212,4163.3784,5538.9785,756.3170,754.5263,0.9196,0.0378,0.0041,0.0002,1.4740,8.8271,1.4959,234.9356,510.7637,9.8870
ag1,1561.00,0.0000,0.0000,0.0000,590.2249,372.5273,206.8126,10.8849,8.2295,71.4458,11477.9111,9946.0498,22.2617,121.7054,27.2079,4162.3784,5538.9043,756.5556,754.4480,0.5701,0.3538,0.0222,0.0008,1.5890,8.8129,1.5566,234.8798,510.7552,10.2592
ag1,1561.08,0.0000,0.0000,0.0000,0.0000,372.5273,206.8126,10.8849,7.4373,52.3322,11468.7988,9957.8633,23.2973,122.2292,27.8439,4161.9487,5538.8301,756.9327,754.4314,0.5303,0.0019,0.0047,0.0002,1.6536,8.8342,1.5901,234.8487,510.7485,0.2245
ag1,1561.17,0.0000,0.0000,0.0000,0.0000,372.5273,206.8126,10.8849,6.7233,38.3253,11458.7842,9968.5342,24.3849,123.2128,28.5129,4161.4937,5538.7695,757.2184,754.4438,0.5523,0.0048,0.0004,0.1469E-04,1.7218,8.8850,1.6253,234.8147,510.7441,0.4772
ag1,1561.25,0.0000,0.0000,0.0000,0.0000,372.5273,206.8126,10.8849,6.0780,28.0726,11443.9512,9973.9277,26.0167,124.9648,29.6030,4160.9287,5538.7070,757.4031,754.4953,0.5934,0.0053,0.0002,0.6565E-05,1.8268,8.9855,1.6835,234.7730,510.7368,0.8286
ag1,1561.33,0.0000,0.0000,0.0000,0.0000,372.5273,206.8126,10.8849,5.4946,20.5623,11424.2422,9973.9639,27.8478,127.3950,31.0610,4160.1973,5538.6348,757.4429,754.5867,0.7247,0.0052,0.0010,0.3605E-04,1.9494,9.1352,1.7631,234.7250,510.7264,1.3229
ag1,1561.42,31.2407,16.0843,0.8465,48.1715,372.5273,206.8126,10.8849,35.7023,15.0855,11438.6250,9965.8867,30.3169,130.1335,34.0459,4159.2720,5538.5078,757.2222,754.7502,1.0280,0.0053,0.0014,0.5083E-04,2.1446,9.3457,1.9384,234.6913,510.7132,2.0649
ag1,1561.50,157.5273,81.3522,4.2817,243.1612,372.5273,206.8126,10.8849,152.0353,11.3525,11576.1113,9950.4033,31.7364,130.3961,39.1022,4157.7964,5538.2930,756.4273,754.6867,0.2729,0.1304,0.0734,0.0026,2.2548,9.3684,2.2298,234.6284,510.6899,3.4237
ag1,1561.58,270.5287,143.2112,7.5374,421.2775,372.5273,206.8126,10.8849,205.0120,44.7033,11691.3096,9940.5977,31.4437,127.7861,44.1635,4156.1655,5538.0215,755.5723,754.2342,0.2351,0.0000,0.0000,0.0000,2.1903,9.0916,2.4926,234.4791,510.6635,5.0037
ag1,1561.67,0.0000,0.0000,0.0000,586.4758,375.4994,200.4274,10.5488,17.2150,299.9420,11795.1504,9930.4648,30.4338,124.2439,49.7587,4154.4907,5537.6992,754.8248,753.7025,0.3453,0.0000,0.0305,0.0011,2.0837,8.7545,2.7804,234.3153,510.6326,6.5090
ag1,1561.75,0.0000,0.0000,0.0000,586.4758,375.4994,200.4274,10.5488,17.1682,221.9092,11757.7207,9924.0303,31.3899,121.7029,53.2005,4152.8047,5537.4707,754.6516,753.3889,0.7882,0.0000,0.0091,0.0003,2.1607,8.5662,2.9724,234.2101,510.6126,7.3293
ag1,1561.83,0.0000,0.0000,0.0000,586.4758,375.4994,200.4274,10.5488,17.1168,164.1982,11732.3438,9922.9482,33.2970,120.5260,55.5069,4151.6089,5537.3320,754.7177,753.2291,0.9082,0.0000,0.0015,0.5261E-04,2.3044,8.4857,3.1037,234.1434,510.6000,7.8226
ag1,1561.92,0.0000,0.0000,0.0000,586.4758,375.4994,200.4274,10.5488,17.1023,121.4700,11710.4336,9924.6738,35.2356,119.8994,57.5503,4150.5918,5537.2266,754.8388,753.1175,0.9585,0.0000,0.0263,0.0009,2.4466,8.4429,3.2195,234.0868,510.5879,8.2416
ag1,1562.00,0.0000,0.0000,0.0000,586.4758,375.4994,200.4274,10.5488,17.0890,89.8673,11699.2266,9935.5586,36.4815,120.1334,58.6510,4150.2793,5537.1621,755.1951,753.0921,0.6419,0.2759,0.0123,0.0004,2.5261,8.4492,3.2779,234.0602,510.5826,8.4489
